,Unnamed: 0,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape,verify_point_x,verify_point_y,verify_address
97,298.0,4856.0,宁波市海曙胜丰幼儿园,宁波市海曙区胜丰路106弄4号,121.5236928,29.88401155,宁波市,海曙区,西门街道,幼儿园,330203.0,学前教育,,01010000208A11000060D29B2E84615E4040F2AF944EE23D40,121.523726,29.88362,宁波市海曙胜丰幼儿园
98,303.0,4907.0,宁波市海曙区鄞江镇黎萌幼儿园,宁波市海曙区鄞江镇四明东路132号,121.3561197,29.77756515,宁波市,海曙区,鄞江镇,幼儿园,330203.0,学前教育,,01010000208A11000078782EAACA565E40509468820EC73D40,121.35635,29.77729,鄞江镇黎萌幼儿园
99,304.0,4925.0,杭州市转塘小学,杭州市转塘街道象山校区,120.0783866,30.1565343,杭州市,西湖区,转塘街道,小学,330106.0,初等教育,,01010000208A1100005058334904055E40C033C3A112283E40,120.06967,30.16231,杭州市西湖区转塘幼儿园
100,305.0,4969.0,浙江省级机关保俶幼儿园,杭州市弥陀寺路3号,120.1458658,30.26742426,杭州市,西湖区,北山街道,幼儿园,330106.0,学前教育,,01010000208A11000050CEA8DD55095E40E0F885EA75443E40,120.14556,30.26739,浙江省级机关保俶幼儿园
101,306.0,4973.0,义乌市大成中学,义乌市佛堂镇大成路233号,120.0158987,29.20117229,金华市,义乌市,佛堂镇,高级中学,330782.0,中等教育,,01010000208A1100005866F07B04015E406000FF0680333D40,120.015709,29.201214,浙江省义乌大成中学
102,308.0,5009.0,宁波市海曙区国骅东方幼儿园,海曙区石碶街道雅渡新村888号,121.5019459,29.82673998,宁波市,海曙区,石碶街道,幼儿园,330203.0,学前教育,,01010000208A110000B83B78E11F605E40D019343BA5D33D40,121.50057,29.82651,国骅东方幼儿园
103,309.0,5015.0,义乌市后宅幼儿园,浙江省义乌市后宅街道黄宁路70-78号,120.0546909,29.37652705,金华市,义乌市,后宅街道,幼儿园,330782.0,学前教育,,01010000208A110000C02E0F0E80035E40C0B1B21364603D40,120.05489,29.37642,后宅幼儿园
104,310.0,5045.0,杭州市余杭卫生中等专业学校,浙江省杭州市余杭区临平街道荷花路60号,120.2897459,30.43276387,杭州市,余杭区,临平街道,中等技术学校,330110.0,中等教育,,01010000208A110000B81662328B125E40D0A7DF9CC96E3E40,120.28951,30.43307,杭州市余杭卫生中等专业学校
105,311.0,5047.0,杭州市西湖区古荡幼儿园,杭州市西湖区古荡新村东区36幢,120.1133105,30.27722312,杭州市,西湖区,古荡街道,幼儿园,330106.0,学前教育,,01010000208A110000A8FF837A40075E4050182A18F8463E40,120.11304,30.27719,杭州市西湖区古荡幼儿园
106,312.0,5099.0,西湖大学,杭州市西湖区石龙山街18号,120.0755788,30.1365985,杭州市,西湖区,转塘街道,本科院校：大学,330106.0,高等学校,,01010000208A11000098654848D6045E40C02E8A1EF8223E40,120.02868,30.33278,西湖大学
107,313.0,5101.0,浙江科技学院,浙江省杭州市西湖区留和路318号,120.0198195,30.22464565,杭州市,西湖区,留下街道,本科院校：学院,330106.0,高等学校,,01010000208A110000D0FBD4B844015E40D03B9C6082393E40,120.0226,30.22487,浙江科技学院
108,315.0,5121.0,浙江省杭州学军中学,杭州市文三路188号,120.1348901,30.28069745,杭州市,西湖区,西溪街道,高级中学,330106.0,中等教育,,01010000208A11000020CDF509A2085E4010D2BFC9DB473E40,120.13909,30.28423,杭州市学军小学
109,318.0,5187.0,杭州市余杭区贝贝幼儿园,杭州市余杭区闲林街道良睦路402号,120.004885,30.234594,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A11000068CF2C0950005E4080D6355A0E3C3E40,120.00341,30.2356,余杭区贝贝幼儿园
110,326.0,5385.0,义乌市国际商贸学校,义乌市城北路J180号,120.060418,29.354031,金华市,义乌市,后宅街道,职业高中学校,330782.0,中等教育,,01010000208A110000C08575E3DD035E4030C58EC6A15A3D40,120.060714,29.353642,义乌市国际商贸学校
111,327.0,5408.0,杭州市余杭区径山镇双溪中心小学,杭州市余杭区径山镇双溪水磨苑106号,119.82522,30.411435,杭州市,余杭区,径山镇,小学,330110.0,初等教育,,01010000208A11000050008C67D0F45D40006EDDCD53693E40,119.82157,30.40987,径山镇双溪中心小学
112,328.0,5414.0,德清县禹越镇徐家庄中心小学,浙江省德清县禹越镇朝阳路15号,120.2644264,30.52269691,湖州市,德清县,禹越镇,小学,330521.0,初等教育,,01010000208A110000D0CBA25CEC105E40902BF676CF853E40,120.265,30.52354,禹越镇徐家庄中心小学
113,330.0,5445.0,杭州市余杭区黄湖镇中心幼儿园,杭州市余杭区黄湖镇育前路1号,119.804631,30.448437,杭州市,余杭区,黄湖镇,幼儿园,330110.0,学前教育,,01010000208A110000409605137FF35D40005169C4CC723E40,119.80802,30.44429,余杭区黄湖镇中心小学
114,331.0,5450.0,杭州绿城育华小学,杭州市文一西鲁532号,120.0820373,30.28968642,杭州市,西湖区,蒋村街道,小学,330105.0,初等教育,,01010000208A11000030992C1940055E4040858EE3284A3E40,120.08,30.29304,杭州绿城育华小学
115,332.0,5473.0,义乌市宗泽小学,义乌市江东街道宾王路778号,120.106702,29.29764,金华市,义乌市,江东街道,小学,330782.0,初等教育,,01010000208A110000C01AA034D4065E4040FB9122324C3D40,120.10586,29.2968,义乌市宗泽小学
116,333.0,5526.0,杭州万向职业技术学院,浙江省杭州市西湖区西溪路896号,120.0709364,30.25486257,杭州市,西湖区,留下街道,专科院校：高等职业学校,330106.0,高等学校,,01010000208A1100005838EC388A045E4060D45EAC3E413E40,120.06977,30.2561,杭州万向职业技术学院
117,341.0,5646.0,杭州市余杭区微时代幼儿园,杭州市余杭经济开发区微时代城12撞,120.231193,30.462897,杭州市,余杭区,塘栖镇,幼儿园,330110.0,学前教育,,01010000208A1100001884B9DDCB0E5E40A06AF46A80763E40,120.2304,30.46284,微时代幼儿园
118,342.0,5676.0,杭州市余杭区南苑舒心幼儿园,杭州市余杭区南苑街道藕花洲大街461号,120.282247,30.410472,杭州市,余杭区,南苑街道,幼儿园,330110.0,学前教育,,01010000208A1100003899B85510125E4080EC67B114693E40,120.28182,30.41037,杭州市余杭区南苑舒心幼儿园
119,346.0,5817.0,杭州市余杭区闲林中学,浙江省杭州市余杭区闲林街道文卫路26号,119.977934,30.222432,杭州市,余杭区,闲林街道,初级中学,330110.0,中等教育,,01010000208A11000060E97C7896FE5D408095B54DF1383E40,119.97796,30.22197,闲林中学
120,350.0,5955.0,杭州市余杭区仁和第一幼儿园,杭州市余杭区仁和街道求学路1号,120.08239,30.447804,杭州市,余杭区,仁和街道,幼儿园,330110.0,学前教育,,01010000208A11000020E1B4E045055E40A0046F48A3723E40,120.11732,30.45946,仁和第二幼儿园
121,354.0,6005.0,杭州市余杭区林苑学校,浙江省杭州市余杭区运河街道南栅口社区1号综合楼,120.301185,30.463389,杭州市,余杭区,运河街道,九年一贯制学校,330110.0,中等教育,,01010000208A110000F042739D46135E40805358A9A0763E40,120.29913,30.4617,杭州市余杭区林苑学校
122,355.0,6009.0,杭州市西湖区新天地幼儿园,杭州市西湖区振华路197号,120.07139,30.31697,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A110000B8D05CA791045E4030D027F224513E40,120.071788,30.317091,杭州市西湖区新天地幼儿园
123,361.0,6110.0,宁波市海曙区高桥镇联升佳苑幼儿园,宁波市海曙区高桥镇联升村联升佳苑,121.472526,29.881117,宁波市,海曙区,高桥镇,幼儿园,330203.0,学前教育,,01010000208A110000A020B1DD3D5E5E4020F33AE290E13D40,121.4733,29.88111,高桥镇联升佳苑幼儿园
124,362.0,6121.0,杭州市余杭区广济学校,杭州市余杭区塘栖镇南苑小区,120.189936,30.476578,杭州市,余杭区,塘栖镇,九年一贯制学校,330110.0,中等教育,,01010000208A110000501553E9270C5E4040FE0B04017A3E40,120.1896,30.47703,杭州余杭区广济学校
125,364.0,6179.0,杭州市三墩中学,浙江省杭州市西湖区振华路9号,120.0777278,30.31907018,杭州市,西湖区,三墩镇,初级中学,330106.0,中等教育,,01010000208A110000D04B1C7EF9045E4010EF4F95AE513E40,120.07628,30.31826,杭州市三墩小学
126,366.0,6238.0,宁波市第一幼儿园,浙江省宁波市海曙区鼓楼街道公园路192号,121.5426933,29.87964609,宁波市,海曙区,鼓楼街道,幼儿园,330203.0,学前教育,,01010000208A1100009895C77CBB625E40B0317D7C30E13D40,121.5248,29.87301,宁波市第一幼儿园
127,368.0,6318.0,义乌市湖门小学,义乌市后宅街道下余山村B区5幢8号,120.0394637,29.39965134,金华市,义乌市,后宅街道,小学,330782.0,初等教育,,01010000208A110000B85BE09286025E40D0FCE78C4F663D40,120.04045,29.399626,湖门幼儿园
128,370.0,6398.0,义乌市第五中学,浙江省义乌市福田街道下兆216号,120.123584,29.366557,金华市,义乌市,福田街道,高级中学,330782.0,中等教育,,01010000208A110000C893DDCCE8075E40B01EF7ADD65D3D40,120.08526,29.30044,义乌市第二中学
129,372.0,6432.0,杭州市乔司职业高级中学,杭州市余杭区乔司街道乔莫东路101号,120.287923,30.355836,杭州市,余杭区,乔司街道,职业高中学校,330110.0,中等教育,,01010000208A110000083197546D125E4050BD6E11185B3E40,120.28812,30.35697,杭州市乔司职业高级中学
130,374.0,6443.0,义乌市城西街道夏演幼儿园,浙江省义乌市城西街道夏桥街41号,119.966192,29.295672,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A110000086AF816D6FD5D40D0570229B14B3D40,119.988759,29.310369,城西街道东河幼儿园
131,376.0,6456.0,宁波市海曙区龙观乡中心学校,海曙区龙观乡桓村龙兴路213号,121.308932,29.767932,宁波市,海曙区,龙观乡,九年一贯制学校,330203.0,中等教育,,01010000208A110000082CB98AC5535E40408D093197C43D40,121.50419,29.81133,石碶街道中心幼儿园
132,377.0,6458.0,杭州市余杭区南苑街道中心幼儿园,浙江省杭州市余杭区南苑街道高地社区金家角49号,120.304767,30.376457,杭州市,余杭区,南苑街道,幼儿园,330110.0,学前教育,,01010000208A1100009879724D81135E40B059677C5F603E40,120.30502,30.3762,余杭区南苑街道中心幼儿园
133,379.0,6534.0,宁波市海曙区石碶街道中心幼儿园,宁波市海曙区石碶街道万泉26路,121.504412,29.811407,宁波市,海曙区,石碶街道,幼儿园,330203.0,学前教育,,01010000208A11000070ED444948605E40D0BE805EB8CF3D40,121.50419,29.81133,石碶街道中心幼儿园
134,380.0,6538.0,义乌市江东街道方舟幼儿园,义乌市越阳二区3-4幢,120.082664,29.293864,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000A023F25D4A055E40C078CDAB3A4B3D40,120.04973,29.24445,江东街道蓝星幼儿园
135,383.0,6642.0,宁波市范桂馥小学,海曙区白云街48弄9号,121.5180029,29.87557565,宁波市,海曙区,白云街道,小学,330203.0,初等教育,,01010000208A110000089CA1F526615E4010CFDAB925E03D40,121.51856,29.87554,宁波市范桂馥小学
136,384.0,6661.0,德清县乾元镇第一幼儿园,浙江省湖州市德清县乾元镇九曲龙庭校区29幢,120.0676025,30.53960791,湖州市,德清县,乾元镇,幼儿园,330521.0,学前教育,,01010000208A110000E8303D9953045E4070FF82BE238A3E40,120.07453,30.55308,乾元镇第二幼儿园
137,385.0,6682.0,杭州市余杭区崇贤第二小学,杭州市余杭区崇贤街道崇杭街1799号,120.147212,30.405979,杭州市,余杭区,崇贤街道,小学,330110.0,初等教育,,01010000208A1100000865E1EB6B095E40E0DC5F3DEE673E40,120.16256,30.38767,余杭区崇贤第二幼儿园
138,387.0,6712.0,德清县钟管镇中心学校,德清县钟管镇环城北路599号,120.185379,30.65084046,湖州市,德清县,钟管镇,九年一贯制学校,330521.0,中等教育,,01010000208A11000098E00240DD0B5E4020CB0B7B9DA63E40,120.18389,30.6494,钟管镇中心幼儿园
139,389.0,6744.0,宁波市海曙外国语学校,宁波市海曙区悠云路409号,121.520049,29.900746,宁波市,海曙区,望春街道,九年一贯制学校,330203.0,中等教育,,01010000208A11000050D4997B48615E40C000344A97E63D40,121.51983,29.90091,宁波市海曙外国语学校
140,390.0,6755.0,德清县禹越镇徐家庄中心幼儿园,禹越镇徐家庄木桥头村葡萄兜50号,120.2646425,30.52240639,湖州市,德清县,禹越镇,幼儿园,330521.0,学前教育,,01010000208A11000058E3FEE6EF105E40F062CB6CBC853E40,120.265,30.52354,禹越镇徐家庄中心小学
141,392.0,6765.0,杭州市余杭区绿城育华蓝庭幼儿园,浙江省杭州市余杭区振兴西路绿城蓝庭商住区,120.269405,30.428921,杭州市,余杭区,临平街道,幼儿园,330110.0,学前教育,,01010000208A110000401878EE3D115E40509143C4CD6D3E40,120.26994,30.42922,绿城育华蓝庭幼儿园
142,394.0,6831.0,义乌市前店小学,义乌市福田街道前店村4区28号,120.105801,29.382774,金华市,义乌市,福田街道,小学,330782.0,初等教育,,01010000208A11000098B88E71C5065E4050C2137AFD613D40,120.10027,29.38335,前店幼儿园
143,396.0,6868.0,杭州市余杭区美好晨晖幼儿园,杭州市余杭区星桥街道星韵路6号,120.251305,30.393333,杭州市,余杭区,星桥街道,幼儿园,330110.0,学前教育,,01010000208A1100009014916115105E400070B378B1643E40,120.25118,30.39222,美好晨晖幼儿园
144,399.0,6947.0,德清县乾元镇第二幼儿园,浙江省湖州市德清县乾元镇船闸路2号,120.0794343,30.55246437,湖州市,德清县,乾元镇,幼儿园,330521.0,学前教育,,01010000208A110000A87B647315055E40F05A114E6E8D3E40,120.07453,30.55308,乾元镇第二幼儿园
145,400.0,6950.0,义乌市后宅中学,义乌市后宅街道鸿儒路11号,120.053777,29.377457,金华市,义乌市,后宅街道,初级中学,330782.0,中等教育,,01010000208A110000B811161571035E4070A59E05A1603D40,120.05489,29.37642,后宅幼儿园
146,403.0,6956.0,宁波市新芝小学,宁波市海曙区广仁街46号,121.533358,29.890984,宁波市,海曙区,西门街道,小学,330203.0,初等教育,,01010000208A110000D8C3978922625E406042058717E43D40,121.52641,29.8904,宁波市新芝幼儿园
147,409.0,7127.0,德清县新安镇下舍中心学校,德清县新安镇下舍复兴南路2号,120.1794115,30.55266922,湖州市,德清县,新安镇,九年一贯制学校,330521.0,中等教育,,01010000208A11000050DD2D7A7B0B5E40601CDDBA7B8D3E40,120.179614,30.552182,新安镇下舍中心学校
148,413.0,7171.0,杭州市余杭区绿城育华瑞和幼儿园,杭州市余杭区良渚街道瑞和园小区南,120.046589,30.369431,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000A0D66D50FB025E40F020AF07935E3E40,120.04683,30.36948,绿城育华瑞和幼儿园
149,414.0,7215.0,杭州西子实验学校,杭州市西湖区双浦镇姚家坞,120.0512339,30.13066238,杭州市,西湖区,双浦镇,十二年一贯制学校,330106.0,中等教育,,01010000208A110000F009B66A47035E4070CD051773213E40,120.052292,30.129862,杭州西子实验学校
150,417.0,7273.0,宁波市海曙区莲桥第幼儿园,宁波市海曙区小沙泥街65号,121.547493,29.866596,宁波市,海曙区,江厦街道,幼儿园,330203.0,学前教育,,01010000208A110000807214200A635E4030D8463CD9DD3D40,121.54967,29.86575,莲桥第幼儿园
151,418.0,7309.0,杭州市余杭区大观山幼儿园,杭州市余杭区瓶窑镇大观山村委旁,119.974592,30.396729,杭州市,余杭区,瓶窑镇,幼儿园,330110.0,学前教育,,01010000208A11000060BC1FB75FFE5D40F05F200890653E40,119.975767,30.39743,大观山幼儿园
152,420.0,7352.0,义乌市枫叶国际学校附属学校,浙江省义乌市江东街道塔下洲A三区,120.040408,29.271601,金华市,义乌市,江东街道,九年一贯制学校,330782.0,中等教育,,01010000208A110000C89F6F0B96025E40908FA4A487453D40,120.0407,29.2719,义乌市枫叶国际学校附属学校
153,421.0,7362.0,义乌市宾王幼儿园,义乌市稠城街道词林社区宗泽路236号,120.088318,29.323588,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A11000078698A00A7055E40C060C5A9D6523D40,120.08806,29.32418,义乌市宾王幼儿园
154,424.0,7417.0,杭州市余杭区乔司第二幼儿园,杭州市余杭区世纪大道西汀兰路与锦良路交叉口,120.277526,30.394642,杭州市,余杭区,乔司街道,幼儿园,330110.0,学前教育,,01010000208A110000887269FCC2115E40C0A0134207653E40,120.27567,30.38986,余杭区乔司第二幼儿园
155,425.0,7443.0,杭州市周浦中学,浙江省杭州市西湖区双浦镇周浦街15号,120.071511,30.093221,杭州市,西湖区,双浦镇,初级中学,330106.0,中等教育,,01010000208A1100007893DFA293045E40F04CDA54DD173E40,120.069728,30.094904,周浦幼儿园
156,426.0,7499.0,德清开放教育幼儿园,浙江省湖州市德清县武康中兴南路48号,119.9648242,30.53954213,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000E85800AEBFFD5D4090A3F06E1F8A3E40,119.96495,30.5398,德清开放教育幼儿园
157,429.0,7571.0,杭州市余杭区临平第三幼儿园,浙江省杭州市余杭区临平街道后横弄6号,120.297898,30.423457,杭州市,余杭区,临平街道,幼儿园,330110.0,学前教育,,01010000208A110000D0E2C5C210135E4020438EAD676C3E40,120.30674,30.42919,临平第二幼儿园
158,433.0,7637.0,杭州市余杭区星桥第二小学,杭州市余杭区星桥街道星源路99号,120.259663,30.385184,杭州市,余杭区,星桥街道,小学,330110.0,初等教育,,01010000208A110000D03E8F519E105E4040F12A6B9B623E40,120.25988,30.38512,杭州市余杭区星桥第二小学
159,435.0,7724.0,义乌市光煜艺术幼儿园,义乌市义亭镇石塔一村,119.967828,29.25877,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A110000D009DAE4F0FD5D40A02F2FC03E423D40,119.96739,29.259,义乌市光煜艺术幼儿园
160,436.0,7760.0,宁波市海曙区鄞江镇中心幼儿园,宁波市海曙区鄞江镇光溪村官池北路,121.351183,29.778663,宁波市,海曙区,鄞江镇,幼儿园,330203.0,学前教育,,01010000208A11000050FA42C879565E40F09A577556C73D40,121.35125,29.77817,鄞江镇中心幼儿园
161,437.0,7800.0,宁波市海曙区集士港镇广德湖小学,宁波市海曙区集士港镇集高南路788号,121.422111,29.88258,宁波市,海曙区,集士港镇,小学,330203.0,初等教育,,01010000208A1100000812DBDD035B5E40901A4CC3F0E13D40,121.42213,29.88333,集士港镇广德湖小学
162,438.0,7830.0,德清县莫干山镇中心学校,浙江省德清县莫干山镇庾信北街129号,119.89873,30.60414009,湖州市,德清县,莫干山镇,九年一贯制学校,330521.0,中等教育,,01010000208A11000010E7AFCA84F95D409092B7ECA89A3E40,119.89729,30.60387,莫干山镇中心幼儿园
163,442.0,7906.0,杭州市钱塘外语学校,浙江省西湖区古荡街道文二西路88号,120.1250324,30.28323419,杭州市,西湖区,翠苑街道,九年一贯制学校,330106.0,中等教育,,01010000208A110000C840AB8700085E404074330982483E40,120.10707,30.28554,杭州市钱塘外语学校
164,443.0,7912.0,义乌市第三中学,浙江省义乌市西城路168号,120.068936,29.328239,金华市,义乌市,北苑街道,高级中学,330782.0,中等教育,,01010000208A11000018618A7269045E4090459A7807543D40,120.069099,29.328516,义乌市第三中学
165,444.0,7924.0,德清县中心幼儿园,浙江省湖州市德清县乾元镇南街90号,120.0796906,30.54907524,湖州市,德清县,乾元镇,幼儿园,330521.0,学前教育,,01010000208A110000F8A866A619055E40E0D7E631908C3E40,120.08,30.54703,德清县中心幼儿园
166,445.0,7938.0,义乌市佛堂镇塔山幼儿园,佛堂镇塔山村原小学校舍,120.0580556,29.20111111,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A110000E084A52EB7035E40709B8C047C333D40,120.05832,29.20122,义乌市佛堂镇塔山幼儿园
167,453.0,8094.0,杭州市余杭区五常中学,杭州市余杭区五常街道荆长路520号,120.036133,30.29414,杭州市,余杭区,五常街道,初级中学,330110.0,中等教育,,01010000208A1100009853C90050025E40107250C24C4B3E40,120.03476,30.26916,五常幼儿园
168,462.0,8270.0,杭州市余杭区良渚第一中学,杭州市余杭区良渚街道良博路221号,120.034647,30.37739,杭州市,余杭区,良渚街道,初级中学,330110.0,中等教育,,01010000208A110000E0F90CA837025E4060D68BA19C603E40,120.04428,30.37917,良渚第一小学
169,465.0,8299.0,宁波市海曙区古林镇薛家幼儿园,宁波市海曙区古林镇民渠路190号,121.496397,29.85819,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A1100004835ECF7C45F5E4010C1FF56B2DB3D40,121.49637,29.85901,古林镇薛家幼儿园
170,466.0,8339.0,义乌市东洲第二幼儿园,义乌市东洲花园流云苑7幢,120.107072,29.308369,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A11000050948444DA065E40B0195245F14E3D40,120.107555,29.308571,东洲第二幼儿园
171,467.0,8344.0,杭州市余杭区亭趾实验小学,余杭区运河街道湖潭路155号,120.300937,30.467749,杭州市,余杭区,运河街道,小学,330110.0,初等教育,,01010000208A110000004A438D42135E40A0BC0166BE773E40,120.30125,30.4681,余杭区亭趾实验小学
172,468.0,8368.0,杭州市塘栖中学,杭州市余杭3区塘栖镇西小河35,120.1783525,30.4767071,杭州市,余杭区,塘栖镇,高级中学,330110.0,中等教育,,01010000208A110000182067206A0B5E405017EB79097A3E40,120.23145,30.44424,塘栖中学
173,470.0,8410.0,义乌市佛堂镇第二小学,义乌市佛堂镇湖山村,120.002165,29.209551,金华市,义乌市,佛堂镇,小学,330782.0,初等教育,,01010000208A110000880CAB7823005E4010D86322A5353D40,120.0195,29.20298,佛堂镇第二幼儿园
174,471.0,8417.0,德清县第一实验幼儿园,浙江省湖州市德清县武康街道群益街562号,119.9720718,30.53330472,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000B08CB16C36FE5D40E0618CA886883E40,119.96177,30.53249,德清县第二实验幼儿园
175,474.0,8434.0,杭州市公益中学,杭州市西湖区文二西路698号,120.0826301,30.28565362,杭州市,西湖区,蒋村街道,初级中学,330106.0,中等教育,,01010000208A110000A80FDCCF49055E40C068669820493E40,120.08316,30.28378,杭州市公益中学
176,476.0,8531.0,义乌市稠城街道青青江滨幼儿园,义乌市稠城街道江滨社区下埠头10幢,120.072514,29.297495,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A11000020A0C211A4045E4040B9DFA1284C3D40,120.0727,29.29756,青青江滨幼儿园
177,481.0,8627.0,杭州市西湖区启蒙幼儿园,杭州市西湖区三墩镇金厦公寓18号楼,120.08393,30.328886,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A110000D049EF1B5F055E40C01C76DF31543E40,120.08349,30.32901,杭州市西湖区启蒙幼儿园
178,485.0,8723.0,宁波市海曙区南苑小学,粮丰街129弄39号,121.523852,29.85024,宁波市,海曙区,段塘街道,小学,330203.0,初等教育,,01010000208A11000070FC89CA86615E4040C02154A9D93D40,121.5236,29.85045,宁波市海曙区南苑小学
179,487.0,8761.0,义乌市树人中学,义乌市义亭镇明月路52号,119.948414,29.238047,金华市,义乌市,义亭镇,完全中学,330782.0,中等教育,,01010000208A1100006044A2D0B2FC5D4030E9EFA5F03C3D40,119.94786,29.23353,树人中学
180,489.0,8824.0,德清县武康中学,浙江省湖州市德清县舞阳街道343号,119.958719,30.524054,湖州市,德清县,舞阳街道,初级中学,330521.0,中等教育,,01010000208A11000070C3EFA65BFD5D408056276728863E40,119.95465,30.54006,德清县武康幼儿园
181,494.0,8961.0,杭州市余杭区绿城育华亲亲学校,浙江省杭州市余杭区良渚街道朱家路2号,120.089209,30.337473,杭州市,余杭区,良渚街道,九年一贯制学校,330110.0,中等教育,,01010000208A1100009060AA99B5055E4070486AA164563E40,120.0863,30.33758,绿城育华亲亲幼儿园
182,503.0,9225.0,宁波市海曙区童洲幼儿园,厂堂街89号,121.517517,29.878355,宁波市,海曙区,白云街道,幼儿园,330203.0,学前教育,,01010000208A110000F0879FFF1E615E4030478FDFDBE03D40,121.51767,29.87814,童洲幼儿园
183,506.0,9330.0,义乌复旦实验学校,义乌市振兴西路180号,120.121288,29.329489,金华市,义乌市,福田街道,十二年一贯制学校,330782.0,中等教育,,01010000208A1100007059BE2EC3075E4050641F6459543D40,120.10473,29.32761,义乌复旦实验学校
184,508.0,9347.0,德清县新安镇下舍中心幼儿园,德清县新安镇下舍中心幼儿园,120.1812318,30.55392528,湖州市,德清县,新安镇,幼儿园,330521.0,学前教育,,01010000208A110000200C5A4D990B5E401007120CCE8D3E40,120.179614,30.552182,新安镇下舍中心学校
185,512.0,9395.0,杭州市余杭区百丈镇中心小学,浙江省杭州市余杭区百丈镇竹城路58号,119.728551,30.521434,杭州市,余杭区,百丈镇,小学,330110.0,初等教育,,01010000208A110000F89D5F94A0EE5D40C005D9B27C853E40,119.725528,30.527347,杭州余杭区百丈镇中心幼儿园
186,518.0,9507.0,宁波市海曙区古林镇春蕾学校,浙江省宁波市海曙区古林镇宋严王村严家1号,121.481786,29.847455,宁波市,海曙区,古林镇,小学,330203.0,初等教育,,01010000208A110000F06AF294D55E5E40F0D495CFF2D83D40,121.482702,29.846908,海曙区古林镇春蕾学校
187,520.0,9528.0,宁波市海曙区古林镇中心幼儿园,宁波市海曙区古林镇馀庆路106号,121.435395,29.82949,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A110000E075FD82DD5B5E40F05BE67459D43D40,121.437399,29.830067,古林镇中心小学
188,522.0,9541.0,杭州市余杭区乔司中心小学,杭州市余杭区乔司街道乔莫东路161号,120.288663,30.359452,杭州市,余杭区,乔司街道,小学,330110.0,初等教育,,01010000208A1100003024607479125E40507BD80B055C3E40,120.28788,30.36073,杭州市余杭区乔司中心小学
189,525.0,9591.0,义乌市下骆宅小学,浙江省义乌市福田街道下骆宅学生路2号,120.130885,29.33686,金华市,义乌市,福田街道,小学,330782.0,初等教育,,01010000208A11000060A27A6B60085E40A054FB743C563D40,120.131095,29.338182,下骆宅小学
190,527.0,9678.0,浙江交通职业技术学院,浙江省杭州市莫干山路1515号,120.0883011,30.34760878,杭州市,余杭区,良渚街道,专科院校：高等职业学校,330110.0,高等学校,,01010000208A11000058DB77B9A6055E4000508DE3FC583E40,120.08424,30.34603,浙江交通职业技术学院
191,529.0,9686.0,杭州市余杭区崇贤第二幼儿园,杭州市余杭区崇贤街道前村街216号,120.137504,30.379322,杭州市,余杭区,崇贤街道,幼儿园,330110.0,学前教育,,01010000208A11000070C493DDCC085E4040A7203F1B613E40,120.16256,30.38767,余杭区崇贤第二幼儿园
192,531.0,9757.0,杭州市余杭区良渚第三小学,杭州市余杭区良渚街道安溪路2号,120.009391,30.407472,杭州市,余杭区,良渚街道,小学,330110.0,初等教育,,01010000208A1100002078B5DC99005E402009C21550683E40,120.04428,30.37917,良渚第一小学
193,533.0,9801.0,杭州市余杭区启蒙爵士风情幼儿园,杭州市余杭区启蒙爵士风情小区日辉苑15幢,119.987065,30.238833,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A110000B081AD122CFF5D40A034D428243D3E40,119.98733,30.23884,启蒙爵士风情幼儿园
194,534.0,9806.0,德清县秋山中心学校,浙江省湖州市德清县阜溪街道秋山村1号,120.0213803,30.5440899,湖州市,德清县,阜溪街道,九年一贯制学校,330521.0,中等教育,,01010000208A1100003019774B5E015E408095C679498B3E40,120.02076,30.54335,德清县秋山中心学校
195,538.0,9844.0,杭州市余杭区仁和第二幼儿园,杭州市余杭区仁和街道东塘村荡田口29-6号,120.114775,30.458683,杭州市,余杭区,仁和街道,幼儿园,330110.0,学前教育,,01010000208A11000080D93D7958075E40303BC43F6C753E40,120.11732,30.45946,仁和第二幼儿园
